,Name,UTM Easting,UTM Northing,Year,Wasaga Easting,Wasaga Northing,In_Polygon,Sewer_Installation_Period,Year End
232,Untitled Placemark,573565.7780642875,4924191.653345466,1978,963.4449721313932,261.1762540419749,True,2006-2010,2010.0
233,Untitled Placemark,573601.9414276745,4924039.751804881,1978,909.0437463364431,116.51180101956325,True,2011-2015,2015.0
234,Untitled Placemark,574055.9463676705,4925225.074185992,1978,1937.6610877379135,837.8825359094819,True,2001-2005,2005.0
235,Untitled Placemark,574065.5373683972,4925192.309274816,1978,1927.3961937091321,805.6875559377743,True,2001-2005,2005.0
236,Untitled Placemark,574076.3456532764,4925169.27433983,1978,1923.5156561197166,780.8031017653922,True,2001-2005,2005.0
237,Untitled Placemark,574092.6349645426,4925108.57520357,1978,1903.285915656303,721.9782185139939,True,2001-2005,2005.0
238,Untitled Placemark,574162.1265451198,4925379.66465803,1978,2110.355753680695,905.9673905605331,True,2001-2005,2005.0
239,Untitled Placemark,574171.2075513126,4925327.49964425,1978,2088.9345517395204,858.1352335214707,True,2001-2005,2005.0
240,Untitled Placemark,574098.5018930058,4925297.549775213,1978,2012.6962651254642,873.8008308913248,True,2001-2005,2005.0
241,Untitled Placemark,574106.1771785894,4925268.682087348,1978,2003.0164461162783,845.8641925239955,True,2001-2005,2005.0
242,Untitled Placemark,574113.8255223269,4925235.191779672,1978,1990.755933087477,814.1492085313853,True,2001-2005,2005.0
243,Untitled Placemark,574027.4374318273,4925374.183015745,1978,1996.797685856917,976.0186600398993,True,2001-2005,2005.0
244,Untitled Placemark,574045.6833254291,4925580.7041962575,1978,2126.0779609006618,1135.3881106742924,True,1996-2000,2000.0
245,Untitled Placemark,573265.2180812366,4924992.661502468,1978,1160.161713598486,1084.8301743015513,True,1996-2000,2000.0
246,Untitled Placemark,573271.3693700625,4924955.32785626,1978,1144.5454785774534,1050.7900088189879,True,1996-2000,2000.0
247,Untitled Placemark,573334.4873210889,4925093.600219671,1978,1272.8719258727635,1129.3190739208821,True,1996-2000,2000.0
248,Untitled Placemark,572669.7463620643,4924441.077868564,1978,366.22840885451967,961.7974876728563,True,2001-2005,2005.0
249,Untitled Placemark,572706.4380530065,4924502.979233016,1978,430.5990497337499,992.2843094040271,True,2001-2005,2005.0
250,Untitled Placemark,572766.737479587,4924512.160654376,1978,485.1617722114476,966.4431693673541,True,2001-2005,2005.0
251,Untitled Placemark,572671.3148856872,4924385.959207524,1978,337.00774591622326,915.6997122367969,True,2001-2005,2005.0
252,Untitled Placemark,572783.82385958,4924387.516152993,1978,430.1928081158044,854.7044342501722,True,2001-2005,2005.0
253,Untitled Placemark,572287.5850046324,4924390.647400392,1978,24.719204877205108,1131.9384325634776,True,2001-2005,2005.0
254,Untitled Placemark,572410.1291719305,4924285.611924306,1978,67.14088982983907,977.9204856129973,True,2001-2005,2005.0
255,Untitled Placemark,572360.6782715461,4924357.347396679,1978,66.26722045127886,1064.1563278802548,True,2001-2005,2005.0
256,Untitled Placemark,572531.290223867,4924338.471939987,1978,195.8215976832903,954.2349346050753,True,2001-2005,2005.0
257,Untitled Placemark,572944.2620180806,4924900.11661028,1978,845.566703120086,1186.5359284220935,True,1996-2000,2000.0
258,Untitled Placemark,572724.2396747677,4924360.687060275,1978,366.4491473993079,865.6682587668803,True,2001-2005,2005.0
259,Untitled Placemark,572740.093646065,4924365.925723132,1978,382.3582576681657,861.1919769019001,True,2001-2005,2005.0
260,Untitled Placemark,572644.4391966499,4924277.436078539,1978,254.8871778949243,841.5226322623087,True,2001-2005,2005.0
261,Untitled Placemark,572663.4758965212,4924285.514491472,1978,274.9797718007968,837.6149931934236,True,2001-2005,2005.0
262,Untitled Placemark,572682.6037903106,4924286.044542713,1978,290.9692357405825,827.4627979945769,True,2001-2005,2005.0
263,Untitled Placemark,572710.2273676436,4924283.928353465,1978,312.46546526920304,810.4368364556801,True,2001-2005,2005.0
264,Untitled Placemark,572624.23015265,4924328.122335468,1978,266.35838527566966,894.300628642754,True,2001-2005,2005.0
265,Untitled Placemark,572555.7547160807,4924232.468841163,1978,157.224888799301,853.7093454168644,True,2001-2005,2005.0
266,Untitled Placemark,572547.8817036327,4924257.4232523525,1978,164.5764861546386,878.5442435480938,True,2001-2005,2005.0
267,Untitled Placemark,572538.6761276104,4924276.925700755,1978,167.8169791884287,899.6429006848779,True,2001-2005,2005.0
268,Untitled Placemark,572537.5179366336,4924307.779529382,1978,183.94394993071248,925.6021749114822,True,2001-2005,2005.0
269,Untitled Placemark,572475.8028998727,4924296.43590059,1978,127.02283152281115,950.4525672791679,True,2001-2005,2005.0
270,Untitled Placemark,572460.6079202396,4924176.948632903,1978,48.418721950368294,860.8132807090317,False,Unknown,
271,Untitled Placemark,572409.4530939022,4924227.674080813,1978,34.51794123153549,930.7516985675808,True,2001-2005,2005.0
272,Untitled Placemark,572483.7087325914,4924188.418591645,1978,73.72346576993961,857.439240883645,False,Unknown,
273,Untitled Placemark,572500.8958077854,4924195.94885692,1978,91.99488762602464,854.1055530392726,False,Unknown,
274,Untitled Placemark,572631.0819993975,4924972.228707604,1978,628.4890341879905,1419.0529425044012,True,2006-2010,2010.0
275,Untitled Placemark,572584.1121320018,4924994.350675338,1978,602.1905578042617,1463.2033971733574,True,2006-2010,2010.0
276,Untitled Placemark,572568.1980683798,4925003.332366542,1978,594.1029975222211,1479.3819651167253,True,2006-2010,2010.0
277,Untitled Placemark,572408.4244148866,4924917.1319638565,1978,415.2836661816629,1497.0806464105437,True,2006-2010,2010.0
278,Untitled Placemark,573031.0201946399,4924947.538134276,1978,943.006723359927,1177.429363885093,True,1996-2000,2000.0
279,Untitled Placemark,573090.9323676977,4924861.532661489,1978,944.5664282760874,1073.6935199496277,True,1991-1995,1995.0
280,No Name,573125.4519079409,4924876.194795844,1978,981.0080675367763,1066.6187536544683,True,1991-1995,1995.0
281,Untitled Placemark,573135.9044276627,4924910.835099718,1978,1008.7584126068806,1089.2587143865658,True,1996-2000,2000.0
282,Untitled Placemark,573176.2480329206,4924923.398225162,1978,1048.8174129610247,1077.2379535172356,True,1996-2000,2000.0
283,Untitled Placemark,573278.5116488506,4924927.403863567,1978,1134.9506098861552,1023.9227689516836,True,1991-1995,1995.0
284,Untitled Placemark,573312.6644969158,4924980.298364846,1978,1192.2526792682195,1048.423914391575,True,1996-2000,2000.0
285,Untitled Placemark,573342.4441029313,4925054.540532238,1978,1257.781902327167,1092.863215889508,True,1996-2000,2000.0
286,Untitled Placemark,573398.2195272928,4925026.220860107,1978,1287.8757130985246,1038.7532001775119,True,1991-1995,1995.0
287,Untitled Placemark,573307.3474244514,4925009.662192327,1978,1204.1422248855934,1075.4624245106686,True,1996-2000,2000.0
288,Untitled Placemark,573305.9539825141,4925026.516807461,1978,1212.327690705985,1090.0643478700886,True,1996-2000,2000.0
289,Untitled Placemark,573270.5443122507,4925172.826763008,1978,1264.2524856213279,1229.7232601445246,True,1996-2000,2000.0
290,Untitled Placemark,573276.9031137784,4925154.735867135,1978,1259.45725279611,1211.3585720981591,True,1996-2000,2000.0
291,Untitled Placemark,573282.0238380558,4925131.706709238,1978,1250.9127793934235,1189.6268812994635,True,1996-2000,2000.0
292,Untitled Placemark,573296.1103456932,4925041.517445522,1978,1212.5528811278,1107.8220437828993,True,1996-2000,2000.0
293,Untitled Placemark,573253.5036920395,4925013.869310273,1978,1162.287413148262,1108.7168352817832,True,1996-2000,2000.0
294,Untitled Placemark,573237.1156466664,4925077.728524112,1978,1184.185213366277,1170.189482988782,True,1996-2000,2000.0
295,Untitled Placemark,573232.0533623232,4925095.8801627895,1978,1190.077970914625,1187.8864030554726,True,1996-2000,2000.0
296,Untitled Placemark,573208.2935995974,4925038.848279349,1978,1139.0143128333616,1154.237683212373,True,1996-2000,2000.0
297,Untitled Placemark,573161.5346167317,4925019.741427747,1978,1090.0690384593674,1164.4396172160482,True,1996-2000,2000.0
298,Untitled Placemark,573160.335757066,4925055.522226254,1978,1108.8896784691262,1194.4644044486386,True,1996-2000,2000.0
299,Untitled Placemark,573090.1440009789,4925129.442133097,1978,1092.2054187495376,1293.9726737628573,True,1996-2000,2000.0
300,Untitled Placemark,573089.9536520964,4925112.309054857,1978,1082.5661888651036,1280.0188639569653,True,1996-2000,2000.0
301,Untitled Placemark,573108.6913580513,4925043.497118825,1978,1059.855192405593,1213.1815612997498,True,1996-2000,2000.0
302,Untitled Placemark,573109.9327791082,4924995.670611149,1978,1034.4022666499577,1173.248674684626,True,1996-2000,2000.0
303,Untitled Placemark,573174.8799498877,4924937.828441995,1978,1055.6818013980928,1089.8364132713273,True,1996-2000,2000.0
304,Untitled Placemark,573284.781700555,4925392.904972603,1978,1397.7471522241656,1402.4360989855,True,2006-2010,2010.0
305,Untitled Placemark,573027.2451442492,4925145.228340658,1978,1049.3290380767005,1341.740669376444,True,1996-2000,2000.0
306,Untitled Placemark,572936.4505784998,4925076.391316903,1978,936.7234919159446,1335.5080832673586,True,1996-2000,2000.0
307,Untitled Placemark,572911.5890262556,4925010.0574874645,1978,879.6071622401416,1294.8361478403522,True,1996-2000,2000.0
308,Untitled Placemark,572869.692867083,4924975.9306996,1978,826.3388298234091,1290.0213933636608,True,1996-2000,2000.0
309,Untitled Placemark,572871.4050101344,4924946.198085078,1978,811.2870081984202,1264.6755635084642,True,1996-2000,2000.0
310,Untitled Placemark,572911.4567072678,4924813.50910607,1978,770.7105060701032,1133.6245081902348,True,1991-1995,1995.0
311,Untitled Placemark,572882.1272693424,4924746.535087533,1978,709.573551401571,1094.900184180225,False,Unknown,
312,Untitled Placemark,573032.2609342238,4924778.084136365,1978,850.2333211110956,1037.6910219656947,True,2001-2005,2005.0
313,Untitled Placemark,573208.99338714,4924679.838067693,1978,940.8790489327563,859.2515528674993,True,2011-2015,2015.0
314,Untitled Placemark,573274.9811982093,4924615.718623386,1978,959.5380932551959,770.1122597660927,True,2001-2005,2005.0
315,Untitled Placemark,573174.8291829628,4925171.378699336,1978,1184.9084847799782,1281.5126161056728,True,1996-2000,2000.0
316,Untitled Placemark,572973.4223182629,4924778.889190641,1978,802.396760064751,1070.918377591901,True,1991-1995,1995.0
317,Untitled Placemark,572984.0496430416,4924742.507028511,1978,790.9801375076725,1035.181533922179,True,2001-2005,2005.0
318,Untitled Placemark,573085.1664413806,4924502.851719706,1978,741.3077376516476,782.5563087521518,True,2001-2005,2005.0
319,Untitled Placemark,573155.4227994654,4924453.990221119,1978,771.9146527175903,703.5748651654436,True,2001-2005,2005.0
320,Untitled Placemark,573394.8352459021,4924579.710372786,1978,1037.958362697914,674.2260585270725,True,2001-2005,2005.0
321,Untitled Placemark,573084.7066042052,4924895.842120304,1978,958.4476850378388,1105.2933003559426,True,1996-2000,2000.0
322,Untitled Placemark,573172.184470981,4924546.669953786,1978,836.9665953466568,770.3491077200201,True,2001-2005,2005.0
323,Untitled Placemark,573436.941040689,4925209.188138963,1978,1420.9210873584727,1167.4615413285758,True,1991-1995,1995.0
324,Untitled Placemark,573446.7714437299,4925152.158963958,1978,1397.4225527800697,1115.223135395925,True,1991-1995,1995.0
325,Untitled Placemark,573505.2756410303,4925180.034990882,1978,1460.8594610635582,1105.716175685247,True,1996-2000,2000.0
326,Untitled Placemark,573540.9944041646,4925156.756383847,1978,1477.2852459447404,1066.8440019275483,True,1996-2000,2000.0
327,Untitled Placemark,573564.5379676167,4925148.2614397695,1978,1491.9028789660426,1046.841980137836,True,1996-2000,2000.0
328,Untitled Placemark,573550.6871205962,4925169.106693749,1978,1492.0747599778454,1071.6136480968055,True,1996-2000,2000.0
329,Untitled Placemark,573491.45469485,4925495.498009858,1978,1624.124634640189,1372.2305477348623,True,1996-2000,2000.0
330,Untitled Placemark,573491.8318049166,4925460.275884211,1978,1604.9388996017824,1343.1190320400515,True,1996-2000,2000.0
331,Untitled Placemark,573445.5606470786,4925455.036981524,1978,1564.0697349541144,1364.4308051378591,True,1996-2000,2000.0
332,Untitled Placemark,572988.313785428,4924878.783782453,1978,869.9074101631153,1144.6481778401376,True,1996-2000,2000.0
333,Untitled Placemark,572180.518839445,4924689.017924448,1978,102.00807463256594,1436.0374800599254,True,1996-2000,2000.0
334,Untitled Placemark,572189.3652052653,4924673.373577884,1978,100.60824955158436,1418.3035480046206,True,1996-2000,2000.0
335,Untitled Placemark,572293.2633431781,4924639.239589136,1978,166.97271069666323,1332.7868182442226,True,1991-1995,1995.0
336,Untitled Placemark,572224.0216792801,4924810.452231305,1978,204.9188936815655,1511.6062884942398,True,2006-2010,2010.0
337,Untitled Placemark,572485.8714851473,4924276.640165121,1978,124.32817969382936,928.635573595498,True,2001-2005,2005.0
338,Untitled Placemark,572581.8407731395,4924334.12365723,1978,234.89593530664294,922.6874384856668,True,2001-2005,2005.0
339,Untitled Placemark,572502.7751176981,4924455.4036973845,1978,237.14336068740934,1065.9704144265922,True,2001-2005,2005.0
340,Untitled Placemark,572498.5094518159,4924471.856550679,1978,242.74954714275725,1081.8324123233708,True,2001-2005,2005.0
341,Untitled Placemark,572450.9007726503,4924444.469462943,1978,188.52397423638178,1085.7099999606617,True,2001-2005,2005.0
342,Untitled Placemark,572436.2660479713,4924526.918730111,1978,222.1499822893646,1161.4669376837664,True,2001-2005,2005.0
343,Untitled Placemark,573154.5884429207,4925222.543825614,1978,1196.618733474646,1334.7011095608334,True,1996-2000,2000.0
344,Untitled Placemark,573188.7025280964,4925128.451550782,1978,1172.5328998973444,1238.608399017027,True,1996-2000,2000.0
345,Untitled Placemark,573272.7179511964,4925187.702110804,1978,1274.2695387183246,1240.7266712467551,True,1996-2000,2000.0
346,Untitled Placemark,573343.2057104992,4925172.376852432,1978,1323.628399617049,1189.13652263985,True,1996-2000,2000.0
347,Untitled Placemark,573369.794775449,4925108.1971395295,1978,1309.924020793939,1121.7546888714796,False,Unknown,
348,Untitled Placemark,573398.8316795495,4925120.460827427,1978,1340.53916244093,1115.7463892607861,True,1991-1995,1995.0
349,Untitled Placemark,573368.8433225587,4925064.04020677,1978,1284.702735681349,1086.046744095367,True,1996-2000,2000.0
350,Untitled Placemark,573090.3111707318,4924744.289955085,1978,879.1637108272862,977.8296082161427,True,2001-2005,2005.0
351,Untitled Placemark,573095.1905279573,4924724.021115515,1978,871.9489907693833,958.4965912538357,True,2001-2005,2005.0
352,Untitled Placemark,573138.0685742085,4925128.240320144,1978,1130.866464624028,1266.4605854876036,True,1996-2000,2000.0
353,Untitled Placemark,573045.5135950043,4925058.216444656,1978,1016.1594339192718,1260.2284611406237,True,1996-2000,2000.0
354,Untitled Placemark,572763.9264379283,4925097.366436185,1978,806.762147243736,1448.210812628219,True,2006-2010,2010.0
355,Untitled Placemark,572267.9081084579,4924422.263491933,1978,26.071889730987202,1168.7731756856217,True,2001-2005,2005.0
356,Untitled Placemark,572277.713739871,4924407.005121838,1978,25.672859821775937,1150.8250241510284,True,2001-2005,2005.0
357,Untitled Placemark,572300.50640469,4924367.716037341,1978,22.629986612507167,1105.969374445712,True,2001-2005,2005.0
358,Untitled Placemark,572319.0206365135,4924327.027516572,1978,15.301712956352116,1062.3334477887076,True,2001-2005,2005.0
359,Untitled Placemark,572336.2990042338,4924300.991109095,1978,15.069142809096302,1031.4048838436365,True,2001-2005,2005.0
360,Untitled Placemark,572367.2012467273,4924295.402518805,1978,37.333851196615576,1009.7148012000577,True,2001-2005,2005.0
361,Untitled Placemark,572413.4071015383,4924863.1739609055,1978,389.5070337756318,1450.0455769004686,True,2006-2010,2010.0
362,Untitled Placemark,572730.2812372075,4925026.525527818,1978,739.9434424965261,1408.702115249057,True,2006-2010,2010.0
363,Untitled Placemark,573017.7945875827,4925024.382478154,1978,974.6867501676153,1247.8070430587347,True,1996-2000,2000.0
364,Untitled Placemark,572960.9881340637,4925003.514972313,1978,916.5221515389343,1262.1254093779223,True,1996-2000,2000.0
365,Untitled Placemark,573243.4344218494,4925060.635668082,1978,1179.9095431569897,1152.6659268885703,True,1996-2000,2000.0
366,Untitled Placemark,573466.1300142597,4925323.998070062,1978,1508.4196031263293,1245.517098072157,True,1996-2000,2000.0
367,Untitled Placemark,573535.2413668163,4925286.1803909065,1978,1544.1996149941056,1176.2318117235495,True,1996-2000,2000.0
368,Untitled Placemark,573201.3677736792,4925397.793485243,1978,1332.004595739055,1452.616536974626,True,2006-2010,2010.0
369,Untitled Placemark,573611.9098196311,4925706.623253734,1978,1839.8247030303107,1478.805974587439,True,1991-1995,1995.0
370,Untitled Placemark,573503.0462252202,4925555.82617824,1978,1667.0276792882134,1415.3191800201178,True,1996-2000,2000.0
371,Untitled Placemark,572874.029238974,4924962.409056684,1978,822.4130670278228,1276.5255708175305,True,1996-2000,2000.0
372,Untitled Placemark,572829.8606303585,4924990.134872273,1978,801.5149531557878,1323.723989316255,True,1996-2000,2000.0
373,Untitled Placemark,572944.2835820243,4924884.13747869,1978,836.7400669085423,1173.4117390569584,True,1996-2000,2000.0
374,Untitled Placemark,572954.9362396832,4924845.675493346,1978,824.193065378362,1135.954199726458,True,1996-2000,2000.0
375,Untitled Placemark,572957.0239695496,4924829.295029722,1978,816.8397619666828,1121.3570752845987,True,1991-1995,1995.0
376,Untitled Placemark,572867.5499363041,4924796.629840525,1978,725.3386696713737,1144.0756902174514,True,1991-1995,1995.0
377,Untitled Placemark,573294.1469388828,4924540.497363211,1978,933.6308225899699,697.7786405081548,True,2001-2005,2005.0
378,Untitled Placemark,573055.1087652259,4924479.856746219,1978,703.9152773134582,780.3236539549919,True,2001-2005,2005.0
379,Untitled Placemark,574114.9510818118,4925456.166675459,1997,2113.9875238989544,994.8551560154672,True,2001-2005,2005.0
380,Untitled Placemark,573126.3628281564,4923657.999029851,1997,307.49319934183495,66.48000701646515,True,2001-2005,2005.0
381,Untitled Placemark,573138.3246910705,4923604.913483257,1997,287.9264803803841,16.297940599171856,True,2001-2005,2005.0
382,Untitled Placemark,573013.4804766857,4923625.916516398,1997,197.10607231539296,102.6330887903136,True,2001-2005,2005.0
383,Untitled Placemark,572877.6346011901,4923644.217187596,1997,95.76211627609565,192.84005437762224,True,2001-2005,2005.0
384,Untitled Placemark,572940.9118486358,4923820.42917644,1997,245.21858239273632,302.41368080345353,True,2001-2005,2005.0
385,Untitled Placemark,573160.9393332452,4925359.074898545,1997,1277.3991262426857,1443.2214445476968,True,2006-2010,2010.0
386,Untitled Placemark,572858.4230586116,4925157.895935008,1997,917.8073946897273,1445.577298880117,True,2006-2010,2010.0
387,Untitled Placemark,573095.0256226114,4925054.38202385,1997,1054.6659938532164,1229.6774470840683,True,1996-2000,2000.0
388,Untitled Placemark,573099.826424678,4925032.449105719,1997,1046.4657573308605,1209.022390021578,True,1996-2000,2000.0
389,Untitled Placemark,573127.639707917,4925148.944984246,1997,1133.7685601279645,1289.222846288968,True,1996-2000,2000.0
390,Untitled Placemark,573097.0272086003,4925078.391722116,1997,1069.5976581809427,1248.2716096021777,True,1996-2000,2000.0
391,Untitled Placemark,572998.9353681919,4925117.208295355,1997,1010.5895402030181,1334.417060513002,True,1996-2000,2000.0
392,Untitled Placemark,572874.9681552572,4924996.570948093,1997,842.091883228554,1304.0386621319005,True,1996-2000,2000.0
393,Untitled Placemark,572949.9006005024,4924859.312478562,1997,827.6088602402436,1149.9317098442973,True,1996-2000,2000.0
394,Untitled Placemark,572844.7880892459,4924869.706992333,1997,747.1082771452559,1216.6403021874562,True,1996-2000,2000.0
395,Untitled Placemark,572855.1658792212,4924832.574795391,1997,735.071751060735,1180.4261060189724,True,1996-2000,2000.0
396,Untitled Placemark,574030.6476436433,4925287.905825039,1997,1951.6781535159703,903.4439647914597,True,2001-2005,2005.0
397,Untitled Placemark,574038.1267771408,4925248.511756695,1997,1936.011100995377,866.9780932492951,True,2001-2005,2005.0
398,Untitled Placemark,574033.7930748087,4925332.416000687,1997,1978.895304117181,938.2274250183498,True,2001-2005,2005.0
399,Untitled Placemark,574079.0461909669,4925434.807482464,1997,2072.7023126576464,997.2011901486088,True,2001-2005,2005.0
400,Untitled Placemark,574082.8209526356,4925386.786673784,1997,2049.220666921066,955.7066775104712,True,2001-2005,2005.0
401,Untitled Placemark,573659.9099039894,4925746.21210449,1997,1901.1250433000623,1484.724344662519,True,1991-1995,1995.0
402,Untitled Placemark,573676.9339463672,4925753.677071273,1997,1919.2265404541165,1481.427311240047,True,1991-1995,1995.0
403,Untitled Placemark,573709.3035620676,4925780.799052845,1997,1960.8004148205625,1485.766890204475,True,1991-1995,1995.0
404,Untitled Placemark,573824.559821098,4925874.2727636825,1997,2107.1151116906813,1498.6766337080871,True,1991-1995,1995.0
405,Untitled Placemark,573745.0359088478,4925807.416501432,1997,2004.854444417733,1487.8312095860908,True,1991-1995,1995.0
406,Untitled Placemark,573791.9498012882,4925837.777103857,1997,2060.1557033817144,1486.7782062042756,True,1991-1995,1995.0
407,Untitled Placemark,573578.5910036758,4925668.239454211,1997,1791.2385950561209,1465.750479251038,True,1991-1995,1995.0
408,Untitled Placemark,573537.9481293426,4925575.859524276,1997,1706.7560070322104,1412.4403199931103,True,1996-2000,2000.0
409,Untitled Placemark,573536.3724868097,4925518.9649312645,1997,1673.9723197048422,1366.6255121381732,True,1996-2000,2000.0
410,Untitled Placemark,573496.7700585056,4925438.559896635,1997,1596.9715233530194,1322.5659067818792,True,1996-2000,2000.0
411,Untitled Placemark,573571.8099671955,4925379.212553375,1997,1625.699916177793,1232.332264491536,True,1996-2000,2000.0
412,Untitled Placemark,573474.4855785585,4925348.740148638,1997,1528.9706210682123,1261.1953616686333,True,1996-2000,2000.0
413,Untitled Placemark,573181.0224279851,4925108.980160499,1997,1155.4534455361866,1226.881324734681,True,1996-2000,2000.0
414,Untitled Placemark,573196.2218261488,4925019.989952062,1997,1118.6704380480069,1145.444438674073,True,1996-2000,2000.0
415,Untitled Placemark,572978.2172742082,4924916.222489154,1997,882.3444005826742,1180.958205955119,True,1996-2000,2000.0
416,Untitled Placemark,574148.8941426225,4924418.797637784,1997,1567.664630600769,124.81727024349262,True,2001-2005,2005.0
417,Untitled Placemark,574161.7391068831,4924368.539957934,1997,1550.387775713536,76.46692200492696,True,2001-2005,2005.0
418,Untitled Placemark,574119.7747300487,4924289.007736994,1997,1471.9318930679894,34.43085652524005,True,2001-2005,2005.0
419,Untitled Placemark,574162.835467597,4924336.060566251,1997,1533.3103307723304,49.20795586155987,True,2001-2005,2005.0
420,Untitled Placemark,574263.257941355,4924373.376278024,1997,1636.3695914742384,24.245614350266536,True,2001-2005,2005.0
421,Untitled Placemark,572436.6974580336,4924507.915880672,1997,211.9860546308487,1145.634680567902,True,2001-2005,2005.0
422,Untitled Placemark,572384.4241244671,4924471.603383314,1997,148.99258269726386,1144.7700525417779,True,2001-2005,2005.0
423,Untitled Placemark,572440.9804215191,4924470.757431055,1997,194.93366775336503,1112.7723832530446,True,2001-2005,2005.0
424,Untitled Placemark,572446.9613351393,4924420.794506008,1997,172.18741266509522,1068.4631080385818,True,2001-2005,2005.0
425,Untitled Placemark,572392.669073672,4924429.233971166,1997,132.3071171168666,1105.4387817825138,True,2001-2005,2005.0
426,Untitled Placemark,572392.2322133452,4924515.564124173,1997,179.73173748783645,1176.5219076001463,True,2001-2005,2005.0
427,Untitled Placemark,572375.5647432788,4924572.838397237,1997,197.75552960494593,1232.7457036903513,True,1991-1995,1995.0
428,Untitled Placemark,572510.273245809,4924405.307112843,1997,215.5681312361304,1020.7116930723191,True,2001-2005,2005.0
429,Untitled Placemark,572577.2433300602,4924630.929302195,1997,395.4030689938946,1168.7866872237942,True,1991-1995,1995.0
430,Untitled P,572710.4627214315,4924683.7181938,1997,533.9393163850973,1138.3685709924798,True,1991-1995,1995.0
431,Untitled Placemark,572480.1529357292,4924346.293455238,1997,158.18819880714332,988.9572727919307,True,2001-2005,2005.0
432,Untitled Placemark,572831.2610298147,4924444.740104156,1997,500.7921266494086,875.4054920710317,True,2001-2005,2005.0
433,Untitled Placemark,572884.1084639812,4924687.949628421,1997,678.7726734577284,1045.7291919444713,True,2001-2005,2005.0
434,Untitled Placemark,572885.733648556,4924732.072609595,1997,704.5280214998825,1081.036371010402,True,2001-2005,2005.0
435,Untitled Placemark,573169.8447336056,4924672.318693329,1997,904.5922883594975,874.7497490064407,True,2011-2015,2015.0
436,Untitled Placemark,573214.9609773603,4924642.682099524,1997,925.2104168644636,825.458863342111,True,2011-2015,2015.0
437,Untitled Placemark,573280.1914128186,4924637.540086019,1997,975.891541494854,785.1348342209521,True,2001-2005,2005.0
438,Untitled Placemark,573285.2235854972,4924595.08758409,1997,956.5237264522968,747.5136292111856,True,2001-2005,2005.0
439,Untitled Placemark,573438.7474119482,4924651.327960286,1997,1113.6318830332402,708.6893985792797,True,2001-2005,2005.0
440,Untitled Placemark,572966.0180328205,4924967.813306861,1997,900.8890086632521,1230.0451057994098,True,1996-2000,2000.0
441,Untitled Placemark,573242.8417917844,4925419.112872221,1997,1377.8377232750818,1447.1553677809784,True,2006-2010,2010.0
442,Untitled Placemark,573134.0759726291,4925340.473074839,1997,1245.0594529048365,1442.8257175123385,True,2006-2010,2010.0
443,Untitled Placemark,573099.0105144716,4925321.77279777,1997,1205.934758811509,1446.889001404785,True,2006-2010,2010.0
444,Untitled Placemark,572487.6749715328,4924493.972428116,1997,246.09989758331199,1105.9771995734995,True,2001-2005,2005.0
445,Untitled Placemark,572329.8740010717,4924392.788768568,1997,60.60620061349105,1110.28896249837,True,2001-2005,2005.0
446,Untitled Placemark,572326.0481105547,4924411.150321559,1997,67.62971181860146,1127.4738004924304,True,2001-2005,2005.0
447,Untitled Placemark,572459.3635270447,4924376.636116928,1997,157.92313730194923,1025.3628244858578,True,2001-2005,2005.0
448,Untitled Placemark,572468.1837393409,4924359.317297511,1997,155.57504264728115,1006.2693190000127,True,2001-2005,2005.0
449,Untitled Placemark,572513.2357684874,4924371.805099599,1997,199.45601945536433,991.580670991115,True,2001-2005,2005.0
450,Untitled Placemark,572561.7450242768,4924381.187657101,1997,244.45521858508042,972.4303529139482,True,2001-2005,2005.0
451,Untitled Placemark,572553.9588264311,4924454.982279855,1997,278.9107510792766,1037.2948003944527,True,2001-2005,2005.0
452,Untitled Placemark,572572.2102453813,4924348.050663157,1997,234.701752616785,939.4461724600022,True,2001-2005,2005.0
453,Untitled Placemark,572644.7185513405,4924554.964286752,1997,408.7262254059265,1069.1038120874857,True,2001-2005,2005.0
454,Untitled Placemark,572578.2812931561,4924604.2655337285,1997,381.49660826246304,1146.3322635261159,True,2001-2005,2005.0
455,Untitled Placemark,572307.5986565789,4924538.812952551,1997,123.15066873985985,1242.4436223086682,True,2001-2005,2005.0
456,Untitled Placemark,572289.9932524692,4924514.187273722,1997,95.07378687000987,1231.9805927307216,True,2001-2005,2005.0
457,Untitled Placemark,573726.4586818457,4924317.998515848,1997,1165.2283779504041,275.9178147267446,True,2001-2005,2005.0
458,Untitled Placemark,573758.8725757727,4924329.670237944,1997,1198.2869819397974,267.5546172650442,True,2001-2005,2005.0
459,Untitled Placemark,573695.5704911192,4924256.826227422,1997,1106.0235470946332,242.81706818176337,True,2001-2005,2005.0
460,Untitled Placemark,573653.1607948717,4924126.504097942,1997,999.0904023605142,159.34998880599574,True,2006-2010,2010.0
461,Untitled Placemark,573630.4742402204,4924211.335304308,1997,1027.427576100795,241.5181412210767,True,2006-2010,2010.0
462,Untitled Placemark,573641.2419298876,4924186.517802207,1997,1022.5270889144506,215.19340633424565,True,2006-2010,2010.0
463,Untitled Placemark,573682.1339559692,4924051.7091944255,1997,981.4669502060473,81.9378971622549,True,2011-2015,2015.0
464,Untitled Placemark,573684.5618367456,4924013.027785322,1997,962.0493613473762,48.85265497768981,True,2011-2015,2015.0
465,Untitled Placemark,573615.0721349296,4923997.249549579,1997,896.2939383813567,74.36729002342295,True,2011-2015,2015.0
